cartodb_id,the_geom,draworder2,visibility2,extrude2,tessellate2,draworder,visibility,extrude,tessellate,____________2,______,____________,lat,lon,icon2,altitudemode2,end2,begin2,timestamp2,icon,altitudemode,description,name,_end,begin,timestamp
765,0101000020E6100000EC1516DC0F5F5E40392BA226FA1C3940,,,,,,-1,-1,-1,,台北市士林區社子島北岸河濱公園 近社子大橋,2015-2016,25.113192,121.485343,,,,,,,,lon: 121.485343<br>lat: 25.113192<br>通報編號: (諮)1050622-07<br>地點: 台北市士林區社子島北岸河濱公園 近社子大橋<br>建檔日期: 2015-2016,4765.0,,,
766,0101000020E61000007820B248135F5E409F758D96031D3940,,,,,,-1,-1,-1,,台北市士林區社子島北岸河濱公園 近社子大橋,2015-2016,25.113336,121.485552,,,,,,,,lon: 121.485552<br>lat: 25.113336<br>通報編號: (諮)1050622-07<br>地點: 台北市士林區社子島北岸河濱公園 近社子大橋<br>建檔日期: 2015-2016,4766.0,,,
767,0101000020E61000004B89247A195F5E4065C8B1F50C1D3940,,,,,,-1,-1,-1,,台北市士林區社子島北岸河濱公園 近社子大橋,2015-2016,25.113479,121.48593,,,,,,,,lon: 121.48593<br>lat: 25.113479<br>通報編號: (諮)1050622-07<br>地點: 台北市士林區社子島北岸河濱公園 近社子大橋<br>建檔日期: 2015-2016,4767.0,,,
768,0101000020E610000091990B5C1E5F5E40D1CFD4EB161D3940,,,,,,-1,-1,-1,,台北市士林區社子島北岸河濱公園 近社子大橋,2015-2016,25.113631,121.486228,,,,,,,,lon: 121.486228<br>lat: 25.113631<br>通報編號: (諮)1050622-07<br>地點: 台北市士林區社子島北岸河濱公園 近社子大橋<br>建檔日期: 2015-2016,4768.0,,,
769,0101000020E610000091990B5C1E5F5E40D1CFD4EB161D3940,,,,,,-1,-1,-1,,台北市士林區社子島北岸河濱公園 近社子大橋,2015-2016,25.113631,121.486228,,,,,,,,lon: 121.486228<br>lat: 25.113631<br>通報編號: (諮)1050622-07<br>地點: 台北市士林區社子島北岸河濱公園 近社子大橋<br>建檔日期: 2015-2016,4769.0,,,
770,0101000020E6100000A2B60DA3205F5E400475CAA31B1D3940,,,,,,-1,-1,-1,,台北市士林區社子島北岸河濱公園 近社子大橋,2015-2016,25.113703,121.486367,,,,,,,,lon: 121.486367<br>lat: 25.113703<br>通報編號: (諮)1050622-07<br>地點: 台北市士林區社子島北岸河濱公園 近社子大橋<br>建檔日期: 2015-2016,4770.0,,,
771,0101000020E610000012109370215F5E4050DEC7D11C1D3940,,,,,,-1,-1,-1,,台北市士林區社子島北岸河濱公園 近社子大橋,2015-2016,25.113721,121.486416,,,,,,,,lon: 121.486416<br>lat: 25.113721<br>通報編號: (諮)1050622-07<br>地點: 台北市士林區社子島北岸河濱公園 近社子大橋<br>建檔日期: 2015-2016,4771.0,,,
772,0101000020E61000008C135FED285F5E4049D6E1E82A1D3940,,,,,,-1,-1,-1,,台北市士林區社子島北岸河濱公園 近社子大橋,2015-2016,25.113936,121.486873,,,,,,,,lon: 121.486873<br>lat: 25.113936<br>通報編號: (諮)1050622-07<br>地點: 台北市士林區社子島北岸河濱公園 近社子大橋<br>建檔日期: 2015-2016,4772.0,,,
773,0101000020E61000004B75012F335F5E409C19FD68381D3940,,,,,,-1,-1,-1,,台北市士林區社子島北岸河濱公園 近社子大橋,2015-2016,25.114142,121.487499,,,,,,,,lon: 121.487499<br>lat: 25.114142<br>通報編號: (諮)1050622-07<br>地點: 台北市士林區社子島北岸河濱公園 近社子大橋<br>建檔日期: 2015-2016,4773.0,,,
774,0101000020E6100000B06A10E6765F5E40580394861A1D3940,,,,,,-1,-1,-1,,台北市士林區社子島北岸河濱公園 近社子大橋,2015-2016,25.113686,121.491632,,,,,,,,lon: 121.491632<br>lat: 25.113686<br>通報編號: (諮)1050622-07<br>地點: 台北市士林區社子島北岸河濱公園 近社子大橋<br>建檔日期: 2015-2016,4774.0,,,
775,0101000020E6100000A6272CF1805F5E40B6696CAF051D3940,,,,,,-1,-1,-1,,台北市士林區社子島北岸河濱公園 近社子大橋,2015-2016,25.113368,121.492245,,,,,,,,lon: 121.492245<br>lat: 25.113368<br>通報編號: (諮)1050622-07<br>地點: 台北市士林區社子島北岸河濱公園 近社子大橋<br>建檔日期: 2015-2016,4775.0,,,
776,0101000020E6100000A6272CF1805F5E40B6696CAF051D3940,,,,,,-1,-1,-1,,台北市士林區社子島北岸河濱公園 近社子大橋,2015-2016,25.113368,121.492245,,,,,,,,lon: 121.492245<br>lat: 25.113368<br>通報編號: (諮)1050622-07<br>地點: 台北市士林區社子島北岸河濱公園 近社子大橋<br>建檔日期: 2015-2016,4776.0,,,
777,0101000020E6100000A6272CF1805F5E40B6696CAF051D3940,,,,,,-1,-1,-1,,台北市士林區社子島北岸河濱公園 近社子大橋,2015-2016,25.113368,121.492245,,,,,,,,lon: 121.492245<br>lat: 25.113368<br>通報編號: (諮)1050622-07<br>地點: 台北市士林區社子島北岸河濱公園 近社子大橋<br>建檔日期: 2015-2016,4777.0,,,
778,0101000020E610000086DD770C8F5F5E406C96CB46E71C3940,,,,,,-1,-1,-1,,台北市士林區社子島北岸河濱公園 近社子大橋,2015-2016,25.112904,121.493106,,,,,,,,lon: 121.493106<br>lat: 25.112904<br>通報編號: (諮)1050622-07<br>地點: 台北市士林區社子島北岸河濱公園 近社子大橋<br>建檔日期: 2015-2016,4778.0,,,
779,0101000020E61000009EEFA7C64B5A5E403A234A7B83273940,,,,,,-1,-1,-1,,新北市八里區狀元路與文昌五街交叉入口,2015-2016,25.15435,121.410875,,,,,,,,lon: 121.410875<br>lat: 25.15435<br>通報編號: (諮)1050617-01<br>地點: 新北市八里區狀元路與文昌五街交叉入口<br>建檔日期: 2015-2016,4779.0,,,
780,0101000020E610000082DDB06D515A5E40C554FA0967273940,,,,,,-1,-1,-1,,新北市八里區狀元路與民有街交叉入口,2015-2016,25.153916,121.41122,,,,,,,,lon: 121.41122<br>lat: 25.153916<br>通報編號: (諮)1050617-02<br>地點: 新北市八里區狀元路與民有街交叉入口<br>建檔日期: 2015-2016,4780.0,,,
781,0101000020E61000002F630AD6385A5E40271763601D273940,,,,,,-1,-1,-1,,新北市八里區中華二路16號,2015-2016,25.152792,121.409719,,,,,,,,lon: 121.409719<br>lat: 25.152792<br>通報編號: (諮)1050622-03<br>地點: 新北市八里區中華二路16號<br>建檔日期: 2015-2016,4781.0,,,
807,0101000020E6100000DB5207793D5B5E40289B728577253940,,,,,,-1,-1,-1,,新北市八里區八里大崁里山上,2015-2016,25.146355,121.425627,,,,,,,,lon: 121.425627<br>lat: 25.146355<br>通報編號: (諮)1050701-04<br>地點: 新北市八里區八里大崁里山上<br>建檔日期: 2015-2016,4807.0,,,
782,0101000020E6100000C0401020435A5E401ED8F15F20283940,,,,,,-1,-1,-1,,新北市八里區文昌路與中山路交叉口,2015-2016,25.156744,121.410347,,,,,,,,lon: 121.410347<br>lat: 25.156744<br>通報編號: (諮)1050622-04<br>地點: 新北市八里區文昌路與中山路交叉口<br>建檔日期: 2015-2016,4782.0,,,
783,0101000020E61000008F006E162F445E40601E32E543D43840,,,,,,-1,-1,-1,,新竹縣新埔鎮田新里外環道附近農地,2015-2016,24.829161,121.065374,,,,,,,,lon: 121.065374<br>lat: 24.829161<br>通報編號: (民)1050620-03<br>地點: 新竹縣新埔鎮田新里外環道附近農地<br>建檔日期: 2015-2016,4783.0,,,
784,0101000020E6100000D4B32094F7465E4008DFFB1BB4DB3840,,,,,,-1,-1,-1,,新竹縣新埔鎮照門里九芎湖附近,2015-2016,24.858217,121.108861,,,,,,,,lon: 121.108861<br>lat: 24.858217<br>通報編號: (民)1050622-01<br>地點: 新竹縣新埔鎮照門里九芎湖附近<br>建檔日期: 2015-2016,4784.0,,,
785,0101000020E610000048FAB48AFE465E402843554CA5DB3840,,,,,,-1,-1,-1,,新竹縣新埔鎮照門里九芎湖附近,2015-2016,24.857991,121.109286,,,,,,,,lon: 121.109286<br>lat: 24.857991<br>通報編號: (民)1050622-01<br>地點: 新竹縣新埔鎮照門里九芎湖附近<br>建檔日期: 2015-2016,4785.0,,,
786,0101000020E61000000F7EE200FA465E40EF1AF4A5B7DB3840,,,,,,-1,-1,-1,,新竹縣新埔鎮照門里九芎湖附近,2015-2016,24.858271,121.109009,,,,,,,,lon: 121.109009<br>lat: 24.858271<br>通報編號: (民)1050622-01<br>地點: 新竹縣新埔鎮照門里九芎湖附近<br>建檔日期: 2015-2016,4786.0,,,
787,0101000020E6100000FE12F1D6F9465E40FCFCF7E0B5DB3840,,,,,,-1,-1,-1,,新竹縣新埔鎮照門里九芎湖附近,2015-2016,24.858244,121.108999,,,,,,,,lon: 121.108999<br>lat: 24.858244<br>通報編號: (民)1050622-01<br>地點: 新竹縣新埔鎮照門里九芎湖附近<br>建檔日期: 2015-2016,4787.0,,,
788,0101000020E6100000F88903E8F7465E40C3B7B06EBCDB3840,,,,,,-1,-1,-1,,新竹縣新埔鎮照門里九芎湖附近,2015-2016,24.858344,121.108881,,,,,,,,lon: 121.108881<br>lat: 24.858344<br>通報編號: (民)1050622-01<br>地點: 新竹縣新埔鎮照門里九芎湖附近<br>建檔日期: 2015-2016,4788.0,,,
789,0101000020E610000044C18C2958465E404DF6CFD380D13840,,,,,,-1,-1,-1,,新竹縣新埔鎮五埔里附近農地,2015-2016,24.818372,121.099131,,,,,,,,lon: 121.099131<br>lat: 24.818372<br>通報編號: (民)1050622-02<br>地點: 新竹縣新埔鎮五埔里附近農地<br>建檔日期: 2015-2016,4789.0,,,
790,0101000020E6100000F92AF9D85D465E404031B2648ED13840,,,,,,-1,-1,-1,,新竹縣新埔鎮五埔里附近農地,2015-2016,24.818579,121.099478,,,,,,,,lon: 121.099478<br>lat: 24.818579<br>通報編號: (民)1050622-02<br>地點: 新竹縣新埔鎮五埔里附近農地<br>建檔日期: 2015-2016,4790.0,,,
791,0101000020E6100000EE0912DBDD475E401D7233DC80D73840,,,,,,-1,-1,-1,,新竹縣新埔鎮巨埔里新龍路561巷8號附近農地,2015-2016,24.84181,121.122916,,,,,,,,lon: 121.122916<br>lat: 24.84181<br>通報編號: (民)1050624-01<br>地點: 新竹縣新埔鎮巨埔里新龍路561巷8號附近農地<br>建檔日期: 2015-2016,4791.0,,,
792,0101000020E61000004582A966D6475E408BC404357CD73840,,,,,,-1,-1,-1,,新竹縣新埔鎮巨埔里新龍路561巷8號附近農地,2015-2016,24.841739,121.122461,,,,,,,,lon: 121.122461<br>lat: 24.841739<br>通報編號: (民)1050624-01<br>地點: 新竹縣新埔鎮巨埔里新龍路561巷8號附近農地<br>建檔日期: 2015-2016,4792.0,,,
793,0101000020E61000007EFE7BF0DA475E40AA45443179D73840,,,,,,-1,-1,-1,,新竹縣新埔鎮巨埔里新龍路561巷8號附近農地,2015-2016,24.841693,121.122738,,,,,,,,lon: 121.122738<br>lat: 24.841693<br>通報編號: (民)1050624-01<br>地點: 新竹縣新埔鎮巨埔里新龍路561巷8號附近農地<br>建檔日期: 2015-2016,4793.0,,,
794,0101000020E610000048BDA772DA475E40839F38807ED73840,,,,,,-1,-1,-1,,新竹縣新埔鎮巨埔里新龍路561巷8號附近農地,2015-2016,24.841774,121.122708,,,,,,,,lon: 121.122708<br>lat: 24.841774<br>通報編號: (民)1050624-01<br>地點: 新竹縣新埔鎮巨埔里新龍路561巷8號附近農地<br>建檔日期: 2015-2016,4794.0,,,
795,0101000020E61000008B48145AD6425E4053AEF02E17B93840,,,,,,-1,-1,-1,,新竹縣北埔鄉寶二水庫邊坡 大壩前方,2015-2016,24.72301,121.044333,,,,,,,,lon: 121.044333<br>lat: 24.72301<br>通報編號: (通)1050624-01<br>地點: 新竹縣北埔鄉寶二水庫邊坡 大壩前方<br>建檔日期: 2015-2016,4795.0,,,
797,0101000020E61000002AE109BDFE3C5E405EA0A4C002A43840,,,,,,-1,-1,-1,,苗栗縣南庄鄉台三線員林社區內農地,2015-2016,24.640667,120.953048,,,,,,,,lon: 120.953048<br>lat: 24.640667<br>通報編號: (諮)1050622-05<br>地點: 苗栗縣南庄鄉台三線員林社區內農地<br>建檔日期: 2015-2016,4797.0,,,
798,0101000020E61000004C86E3F90C3D5E4008AF5DDA70A43840,,,,,,-1,-1,-1,,苗栗縣南庄鄉台三線員林社區內農地,2015-2016,24.642347,120.953917,,,,,,,,lon: 120.953917<br>lat: 24.642347<br>通報編號: (諮)1050622-05<br>地點: 苗栗縣南庄鄉台三線員林社區內農地<br>建檔日期: 2015-2016,4798.0,,,
799,0101000020E61000001789096AF8665E40F984ECBC8D0D3940,,,,,,-1,-1,-1,,台北市士林區忠孝東路七段415巷路邊行道樹,2015-2016,25.052944,121.608912,,,,,,,,lon: 121.608912<br>lat: 25.052944<br>通報編號: (諮)1050630-02<br>地點: 台北市士林區忠孝東路七段415巷路邊行道樹<br>建檔日期: 2015-2016,4799.0,,,
800,0101000020E610000020D5B0DF135F5E408E942D92761B3940,,,,,,-1,-1,-1,,台北市士林區延平北路八段80巷51弄(底農地富安段二小段 110地號),2015-2016,25.107278,121.485588,,,,,,,,lon: 121.485588<br>lat: 25.107278<br>通報編號: (諮)1050630-03<br>地點: 台北市士林區延平北路八段80巷51弄(底農地富安段二小段 110地號)<br>建檔日期: 2015-2016,4800.0,,,
801,0101000020E6100000399A232BBF5F5E4058C2DA183B193940,,,,,,-1,-1,-1,,台北市士林區延平北路七段46巷(溪洲段一小段 172地號),2015-2016,25.098558,121.496043,,,,,,,,lon: 121.496043<br>lat: 25.098558<br>通報編號: (諮)1050701-02<br>地點: 台北市士林區延平北路七段46巷(溪洲段一小段 172地號)<br>建檔日期: 2015-2016,4801.0,,,
802,0101000020E61000002A7288B8395B5E402CF015DD7A2D3940,,,,,,-1,-1,-1,,新北市淡水區淡水區中正路1段66號,2015-2016,25.177656,121.425398,,,,,,,,lon: 121.425398<br>lat: 25.177656<br>通報編號: (民)1050623-01<br>地點: 新北市淡水區淡水區中正路1段66號<br>建檔日期: 2015-2016,4802.0,,,
803,0101000020E6100000CFBEF2203D5B5E40329067976F2D3940,,,,,,-1,-1,-1,,新北市淡水區淡水區中正路1段66號,2015-2016,25.177484,121.425606,,,,,,,,lon: 121.425606<br>lat: 25.177484<br>通報編號: (民)1050623-01<br>地點: 新北市淡水區淡水區中正路1段66號<br>建檔日期: 2015-2016,4803.0,,,
804,0101000020E6100000E86514CB2D5D5E4053910A630B293940,,,,,,-1,-1,-1,,新北市淡水區淡金路31號水立方社區,2015-2016,25.16033,121.45592,,,,,,,,lon: 121.45592<br>lat: 25.16033<br>通報編號: (諮)1050623-01<br>地點: 新北市淡水區淡金路31號水立方社區<br>建檔日期: 2015-2016,4804.0,,,
805,0101000020E61000004754A86E2E5D5E4007280D350A293940,,,,,,-1,-1,-1,,新北市淡水區淡金路31號水立方社區,2015-2016,25.160312,121.455959,,,,,,,,lon: 121.455959<br>lat: 25.160312<br>通報編號: (諮)1050623-01<br>地點: 新北市淡水區淡金路31號水立方社區<br>建檔日期: 2015-2016,4805.0,,,
806,0101000020E610000079E2395B405B5E40F436363B52253940,,,,,,-1,-1,-1,,新北市八里區八里大崁里山上,2015-2016,25.145786,121.425803,,,,,,,,lon: 121.425803<br>lat: 25.145786<br>通報編號: (諮)1050701-04<br>地點: 新北市八里區八里大崁里山上<br>建檔日期: 2015-2016,4806.0,,,
808,0101000020E610000038F3AB39405B5E402159C0046E253940,,,,,,-1,-1,-1,,新北市八里區八里大崁里山上,2015-2016,25.14621,121.425795,,,,,,,,lon: 121.425795<br>lat: 25.14621<br>通報編號: (諮)1050701-04<br>地點: 新北市八里區八里大崁里山上<br>建檔日期: 2015-2016,4808.0,,,
809,0101000020E61000007DFE7BF0DA3E5E40522B4CDF6BD43840,,,,,,-1,-1,-1,,新竹市北區湳雅街350巷15號,2015-2016,24.829771,120.982113,,,,,,,,lon: 120.982113<br>lat: 24.829771<br>通報編號: (民)1050630-02<br>地點: 新竹市北區湳雅街350巷15號<br>建檔日期: 2015-2016,4809.0,,,
810,0101000020E6100000650113B8753F5E402043C70E2AD93840,,,,,,-1,-1,-1,,新竹縣竹北市溝貝街33巷106號,2015-2016,24.848298,120.99156,,,,,,,,lon: 120.99156<br>lat: 24.848298<br>通報編號: (民)1050606-01<br>地點: 新竹縣竹北市溝貝街33巷106號<br>建檔日期: 2015-2016,4810.0,,,
811,0101000020E6100000B0E8D66B7A3F5E4081D07AF832D93840,,,,,,-1,-1,-1,,新竹縣竹北市溝貝街33巷106號,2015-2016,24.848434,120.991847,,,,,,,,lon: 120.991847<br>lat: 24.848434<br>通報編號: (民)1050606-01<br>地點: 新竹縣竹北市溝貝街33巷106號<br>建檔日期: 2015-2016,4811.0,,,
812,0101000020E6100000271763601D445E408C2D043928C93840,,,,,,-1,-1,-1,,新竹縣竹北市三崁店段三崁店小段118-3地號,2015-2016,24.78577,121.064293,,,,,,,,lon: 121.064293<br>lat: 24.78577<br>通報編號: (通)1050627-03<br>地點: 新竹縣竹北市三崁店段三崁店小段118-3地號<br>建檔日期: 2015-2016,4812.0,,,
813,0101000020E6100000D09B8A5418455E407022FAB5F5CF3840,,,,,,-1,-1,-1,,新竹縣新埔鎮寶石段164地號(文德路二段492巷內農地),2015-2016,24.812343,121.07961,,,,,,,,lon: 121.07961<br>lat: 24.812343<br>通報編號: (民)1050629-02<br>地點: 新竹縣新埔鎮寶石段164地號(文德路二段492巷內農地)<br>建檔日期: 2015-2016,4813.0,,,
814,0101000020E6100000E2546B6116455E4017D7F84CF6CF3840,,,,,,-1,-1,-1,,新竹縣新埔鎮寶石段164地號(文德路二段492巷內農地),2015-2016,24.812352,121.079491,,,,,,,,lon: 121.079491<br>lat: 24.812352<br>通報編號: (民)1050629-02<br>地點: 新竹縣新埔鎮寶石段164地號(文德路二段492巷內農地)<br>建檔日期: 2015-2016,4814.0,,,
916,0101000020E6100000AE122C0E679A5D40664E97C5C47E3840,,,,,,-1,-1,-1,,金門,2015-2016,24.49519,118.41254,,,,,,,,lon: 118.41254<br>lat: 24.49519<br>通報編號: <br>地點: 金門<br>建檔日期: 2015-2016,4916.0,,,
815,0101000020E6100000ACC5A70018455E40EF1307D0EFCF3840,,,,,,-1,-1,-1,,新竹縣新埔鎮寶石段164地號(文德路二段492巷內農地),2015-2016,24.812253,121.07959,,,,,,,,lon: 121.07959<br>lat: 24.812253<br>通報編號: (民)1050629-02<br>地點: 新竹縣新埔鎮寶石段164地號(文德路二段492巷內農地)<br>建檔日期: 2015-2016,4815.0,,,
816,0101000020E6100000E3141DC9E5435E404CE141B3EBD23840,,,,,,-1,-1,-1,,新竹縣新埔鎮文山里農地,2015-2016,24.823909,121.0609,,,,,,,,lon: 121.0609<br>lat: 24.823909<br>通報編號: (民)1050629-03<br>地點: 新竹縣新埔鎮文山里農地<br>建檔日期: 2015-2016,4816.0,,,
817,0101000020E6100000AE855968E7435E403FFF3D78EDD23840,,,,,,-1,-1,-1,,新竹縣新埔鎮文山里農地,2015-2016,24.823936,121.060999,,,,,,,,lon: 121.060999<br>lat: 24.823936<br>通報編號: (民)1050629-03<br>地點: 新竹縣新埔鎮文山里農地<br>建檔日期: 2015-2016,4817.0,,,
818,0101000020E610000085747808E3435E40BFF04A92E7D23840,,,,,,-1,-1,-1,,新竹縣新埔鎮文山里農地,2015-2016,24.823846,121.060732,,,,,,,,lon: 121.060732<br>lat: 24.823846<br>通報編號: (民)1050629-03<br>地點: 新竹縣新埔鎮文山里農地<br>建檔日期: 2015-2016,4818.0,,,
819,0101000020E61000003424EEB1F4435E401EDC9DB5DBD23840,,,,,,-1,-1,-1,,新竹縣新埔鎮文山里農地,2015-2016,24.823665,121.06181,,,,,,,,lon: 121.06181<br>lat: 24.823665<br>通報編號: (民)1050629-03<br>地點: 新竹縣新埔鎮文山里農地<br>建檔日期: 2015-2016,4819.0,,,
820,0101000020E610000083DE1B4300465E401938A0A52BD03840,,,,,,-1,-1,-1,,新竹縣新埔鎮內立里關埔路雲東段807巷36號附近,2015-2016,24.813166,121.093766,,,,,,,,lon: 121.093766<br>lat: 24.813166<br>通報編號: (民)1050629-04<br>地點: 新竹縣新埔鎮內立里關埔路雲東段807巷36號附近<br>建檔日期: 2015-2016,4820.0,,,
821,0101000020E61000009CD7D825AA485E40C539EAE8B8CE3840,,,,,,-1,-1,-1,,新竹縣關西鎮石岡子9鄰450號 對面農地,2015-2016,24.807509,121.135385,,,,,,,,lon: 121.135385<br>lat: 24.807509<br>通報編號: (諮)1050614-01<br>地點: 新竹縣關西鎮石岡子9鄰450號 對面農地<br>建檔日期: 2015-2016,4821.0,,,
822,0101000020E61000001D08C90226485E400F9A5DF756D03840,,,,,,-1,-1,-1,,新竹縣關西鎮石岡子9鄰450號 對面農地,2015-2016,24.813827,121.12732,,,,,,,,lon: 121.12732<br>lat: 24.813827<br>通報編號: (諮)1050614-01<br>地點: 新竹縣關西鎮石岡子9鄰450號 對面農地<br>建檔日期: 2015-2016,4822.0,,,
823,0101000020E6100000282A1BD6545D5E405E4BC8073D2B3940,,,,,,-1,-1,-1,,新北市淡水區鄧公里鄧公路42之1號,2015-2016,25.1689,121.458303,,,,,,,,lon: 121.458303<br>lat: 25.1689<br>通報編號: (民)1050629-01<br>地點: 新北市淡水區鄧公里鄧公路42之1號<br>建檔日期: 2015-2016,4823.0,,,
824,0101000020E6100000E02F664B565D5E4097900F7A362B3940,,,,,,-1,-1,-1,,新北市淡水區鄧公里鄧公路42之1號,2015-2016,25.1688,121.458392,,,,,,,,lon: 121.458392<br>lat: 25.1688<br>通報編號: (民)1050629-01<br>地點: 新北市淡水區鄧公里鄧公路42之1號<br>建檔日期: 2015-2016,4824.0,,,
825,0101000020E610000005543882545D5E40C478CDAB3A2B3940,,,,,,-1,-1,-1,,新北市淡水區鄧公里鄧公路42之1號,2015-2016,25.168864,121.458283,,,,,,,,lon: 121.458283<br>lat: 25.168864<br>通報編號: (民)1050629-01<br>地點: 新北市淡水區鄧公里鄧公路42之1號<br>建檔日期: 2015-2016,4825.0,,,
826,0101000020E61000008DEC4ACB485A5E40D1CC936B0A283940,,,,,,-1,-1,-1,,新北市八里區文昌路文昌一街交叉口,2015-2016,25.156409,121.410693,,,,,,,,lon: 121.410693<br>lat: 25.156409<br>通報編號: (諮)1050706-02<br>地點: 新北市八里區文昌路文昌一街交叉口<br>建檔日期: 2015-2016,4826.0,,,
827,0101000020E6100000B1C22D1F495A5E409E279EB305283940,,,,,,-1,-1,-1,,新北市八里區文昌路文昌一街交叉口,2015-2016,25.156337,121.410713,,,,,,,,lon: 121.410713<br>lat: 25.156337<br>通報編號: (諮)1050706-02<br>地點: 新北市八里區文昌路文昌一街交叉口<br>建檔日期: 2015-2016,4827.0,,,
828,0101000020E6100000A0573CF5485A5E4091459A7807283940,,,,,,-1,-1,-1,,新北市八里區文昌路文昌一街交叉口,2015-2016,25.156364,121.410703,,,,,,,,lon: 121.410703<br>lat: 25.156364<br>通報編號: (諮)1050706-02<br>地點: 新北市八里區文昌路文昌一街交叉口<br>建檔日期: 2015-2016,4828.0,,,
829,0101000020E6100000EE224C512E5A5E401C96067E54273940,,,,,,-1,-1,-1,,新北市八里區十三行路與文昌五街旁八里區中庄段0238地號新建工程,2015-2016,25.153633,121.409077,,,,,,,,lon: 121.409077<br>lat: 25.153633<br>通報編號: (諮)1050706-03<br>地點: 新北市八里區十三行路與文昌五街旁八里區中庄段0238地號新建工程<br>建檔日期: 2015-2016,4829.0,,,
830,0101000020E610000059A5F44C2F5A5E404359F8FA5A273940,,,,,,-1,-1,-1,,新北市八里區十三行路與文昌五街旁八里區中庄段0238地號新建工程,2015-2016,25.153732,121.409137,,,,,,,,lon: 121.409137<br>lat: 25.153732<br>通報編號: (諮)1050706-03<br>地點: 新北市八里區十三行路與文昌五街旁八里區中庄段0238地號新建工程<br>建檔日期: 2015-2016,4830.0,,,
831,0101000020E61000002E1F49490F415E402F51BD35B0CD3840,,,,,,-1,-1,-1,,新竹市東區千甲路436巷,2015-2016,24.80347,121.016558,,,,,,,,lon: 121.016558<br>lat: 24.80347<br>通報編號: (諮)1050504-03<br>地點: 新竹市東區千甲路436巷<br>建檔日期: 2015-2016,4831.0,,,
832,0101000020E61000006033C005D93E5E40842A357BA0D13840,,,,,,-1,-1,-1,,新竹市公道五路三段565巷17弄63號,2015-2016,24.818855,120.981996,,,,,,,,lon: 120.981996<br>lat: 24.818855<br>通報編號: (民)1050513-01<br>地點: 新竹市公道五路三段565巷17弄63號<br>建檔日期: 2015-2016,4832.0,,,
833,0101000020E61000005FB1868BDC405E4036E7E099D0CC3840,,,,,,-1,-1,-1,,新竹市東區水利路46巷86-7號,2015-2016,24.800058,121.013461,,,,,,,,lon: 121.013461<br>lat: 24.800058<br>通報編號: (民)1050705-01<br>地點: 新竹市東區水利路46巷86-7號<br>建檔日期: 2015-2016,4833.0,,,
834,0101000020E61000007DFE7BF0DA3E5E40522B4CDF6BD43840,,,,,,-1,-1,-1,,新竹市北區 湳雅路350巷15號,2015-2016,24.829771,120.982113,,,,,,,,lon: 120.982113<br>lat: 24.829771<br>通報編號: (通)1050704-05<br>地點: 新竹市北區 湳雅路350巷15號<br>建檔日期: 2015-2016,4834.0,,,
835,0101000020E610000022718FA50F475E4002124DA088BD3840,,,,,,-1,-1,-1,,新竹縣芎林鄉王爺坑段163-5地號,2015-2016,24.740366,121.11033,,,,,,,,lon: 121.11033<br>lat: 24.740366<br>通報編號: (通)1050704-02<br>地點: 新竹縣芎林鄉王爺坑段163-5地號<br>建檔日期: 2015-2016,4835.0,,,
836,0101000020E6100000DD5CFC6D4F455E401920D1048AC43840,,,,,,-1,-1,-1,,新竹縣芎林鄉新鳳段164-1地號,2015-2016,24.767731,121.082973,,,,,,,,lon: 121.082973<br>lat: 24.767731<br>通報編號: (通)1050704-03<br>地點: 新竹縣芎林鄉新鳳段164-1地號<br>建檔日期: 2015-2016,4836.0,,,
837,0101000020E610000022718FA50F475E4002124DA088BD3840,,,,,,-1,-1,-1,,新竹縣芎林鄉上山村8鄰75號,2015-2016,24.740366,121.11033,,,,,,,,lon: 121.11033<br>lat: 24.740366<br>通報編號: (通)1050704-04<br>地點: 新竹縣芎林鄉上山村8鄰75號<br>建檔日期: 2015-2016,4837.0,,,
838,0101000020E61000000F92054CE0425E409487855AD3D03840,,,,,,-1,-1,-1,,新竹縣竹北市東海里興海街215巷58號,2015-2016,24.815725,121.04494,,,,,,,,lon: 121.04494<br>lat: 24.815725<br>通報編號: (民)1050322-02<br>地點: 新竹縣竹北市東海里興海街215巷58號<br>建檔日期: 2015-2016,4838.0,,,
839,0101000020E61000008D9AAF928F415E404147AB5AD2D53840,,,,,,-1,-1,-1,,新竹縣竹北市中山路112巷48弄21號,2015-2016,24.835241,121.024388,,,,,,,,lon: 121.024388<br>lat: 24.835241<br>通報編號: (民)1050425-03<br>地點: 新竹縣竹北市中山路112巷48弄21號<br>建檔日期: 2015-2016,4839.0,,,
840,0101000020E610000023F59ECA69435E4055BE672442C73840,,,,,,-1,-1,-1,,新竹縣竹東鎮光明路459巷122弄40號,2015-2016,24.778353,121.053332,,,,,,,,lon: 121.053332<br>lat: 24.778353<br>通報編號: (民)1050421-01<br>地點: 新竹縣竹東鎮光明路459巷122弄40號<br>建檔日期: 2015-2016,4840.0,,,
841,0101000020E61000002953CC41D0435E40EA7B0DC171C93840,,,,,,-1,-1,-1,,新竹縣竹北市中正大橋下農地(水稻),2015-2016,24.786892,121.059586,,,,,,,,lon: 121.059586<br>lat: 24.786892<br>通報編號: (諮)1050317-03<br>地點: 新竹縣竹北市中正大橋下農地(水稻)<br>建檔日期: 2015-2016,4841.0,,,
